"","Key","Item.Type","Publication.Year","Author","Title","Publication.Title","ISBN","ISSN","DOI","Url","Abstract.Note","Date","Date.Added","Date.Modified","Access.Date","Pages","Num.Pages","Issue","Volume","Number.Of.Volumes","Journal.Abbreviation","Short.Title","Series","Series.Number","Series.Text","Series.Title","Publisher","Place","Language","Rights","Type","Archive","Archive.Location","Library.Catalog","Call.Number","Extra","Notes","File.Attachments","Link.Attachments","Manual.Tags","Automatic.Tags","Editor","Series.Editor","Translator","Contributor","Attorney.Agent","Book.Author","Cast.Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed.Author","Scriptwriter","Words.By","Guest","Number","Edition","Running.Time","Scale","Medium","Artwork.Size","Filing.Date","Application.Number","Assignee","Issuing.Authority","Country","Meeting.Name","Conference.Name","Court","References","Reporter","Legal.Status","Priority.Numbers","Programming.Language","Version","System","Code","Code.Number","Section","Session","Committee","History","Legislative.Body"
"119","SW4H7WPK","journalArticle",2015,"Camp, Edward V.; Pine, William E.; Havens, Karl; Kane, Andrew S.; Walters, Carl J.; Irani, Tracy; Lindsey, Angela B.; Morris, J. Glenn","Collapse of a historic oyster fishery: diagnosing causes and identifying paths toward increased resilience","Ecology and Society","","1708-3087","10.5751/ES-07821-200345",NA,"Diagnosing causal factors of change at the ecosystem level is challenging because multiple drivers often interact at various spatial and temporal scales. We employ an integrated natural and social science approach to assess potential mechanisms leading to the collapse of an estuarine social-ecological system, and recommend future paths to increased system resilience. Our case study is the collapse of the eastern oyster (Crassostrea virginica) fishery in Apalachicola Bay, Florida, USA, and the associated impacts on local resource dependent communities. The oyster fishery collapse is the most recent in a series of environmental stressors to this region, which have included hurricanes and tropical storms, drought, and the Deepwater Horizon oil spill. We found it likely that the oyster collapse was not related to contamination from the recent oil spill, but rather to factors affecting oyster recruitment and survival, which may have been mediated by both human, e.g., fishing-related habitat alteration, and environmental, e.g., increased natural mortality from predators and disease, factors. The relative impact of each of these factors is likely to increase in the future because of changing climate and increased demand for fishery, water, and petroleum resources. Successful restoration and persistence of a viable oyster fishery will depend on: (1) implementation of some minimal best management practices, e.g., extensive habitat restoration via shell addition, and some spatial closures to harvest, (2) improving environmental knowledge and promoting episodic learning through enhanced monitoring and experimental management, and (3) continued community engagement necessary to produce adaptable governance suitable to responding to future unexpected challenges.","2015","3/25/19 20:55","3/25/19 20:55",NA,"45",NA,"3","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000362913100037",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","YKE88WT9","journalArticle",2014,"Dunn, Robert P.; Eggleston, David B.; Lindquist, Niels","OYSTER-SPONGE INTERACTIONS AND BIOEROSION OF REEF-BUILDING SUBSTRATE MATERIALS: IMPLICATIONS FOR OYSTER RESTORATION","Journal of Shellfish Research","","0730-8000","10.2983/035.033.0307",NA,"Subtidal oyster (Crassostrea virginica) reefs constructed during in the mid 1990s in Pamlico Sound, North Carolina, initially supported high densities of oysters; however, beginning around 2007, oyster density subsequently declined. Concurrent with the decline in oyster density was an increase in the prevalence of boring sponges (Cliona) on oysters and the underlying reef substrate material at these sites. The limestone marl substrate used to build these reefs became colonized by boring sponge to the degree that bioerosion by sponge potentially compromised the suitability of the reefs for oysters. Laboratory and field experiments were conducted to determine whether oyster demographic rates of settlement, recruitment, growth, and mortality were affected by the presence of Cliona on underlying shell substrate. Oyster settlement on shells with varying levels of sponge was measured in the laboratory, and oyster recruitment, growth, and mortality in the presence and absence of sponge were measured in 2 estuaries in coastal North Carolina from 2011 to 2012. Potential alternative substrates for future reef restoration were tested in the field to determine their susceptibility to bioerosion by sponges. Substrates included 2 composed of calcium carbonate (CaCO3; oyster shells and limestone marl) and 2 non-CaCO3 substrates (concrete and granite), because bioerosion by clionids target CaCO3. Surprisingly, no differences in oyster settlement, recruitment, growth, or mortality in the presence versus absence of Cliona were observed, suggesting that effects of the presence of sponge on oysters are either chronic rather than acute or are indirect and must act in concert with other oyster enemies. Notable patterns of sponge growth on the alternate substrates emerged; oyster shells were most susceptible to sponge growth, followed by marl, whereas concrete and granite were not susceptible to colonization by Cliona. Results from this study demonstrate the importance of having a strong understanding of the specific restoration methodology to be implemented, because the susceptibility of a substrate to bioerosion could have serious implications for reef longevity. Evidence is presented that consideration of the broader estuarine environment, including both biotic and abiotic factors, is vital when planning restoration actions, because the presence of Cliona was less important than the estuarine salinity gradient in altering oyster demographic rates and may shift the trajectories of restored reefs.","2014-11","3/25/19 20:55","3/25/19 20:55",NA,"727-738",NA,"3","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000346131900007",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","6D8EB86T","journalArticle",2014,"Cordero, Ma L. Hernandez; Seitz, Rochelle D.","Structured habitat provides a refuge from blue crab, Callinectes sapidus, predation for the bay scallop, Argopecten irradians concentricus (Say 1822)","Journal of Experimental Marine Biology and Ecology","","0022-0981","10.1016/j.jembe.2014.06.012",NA,"Predation in estuarine systems is an important source of mortality for benthic organisms. In laboratory mesocosm experiments, we assessed the survival of bay scallops (Argopecten irradians concentricus) of various sizes (10-19 mm, 20-29 mm, 30-39 mm, and 40-50 mm shell height; SH) as a function of female blue crab, Callinectes sapidus, predation as it varied with habitat (oyster shell, sand, Gracilaria spp.) and predator size (>140 mm, <= 140 mm carapace width; CW) in a balanced two-by-three factorial design. Scallops of all sizes were afforded higher proportional survival with small female crabs (0.61, SE = 0.05) compared to that with large female crabs (0.36, SE = 0.05), and the proportion of scallops surviving was highest in oyster shell (0.61, SE = 0.08), as compared to the Gracilaria spp. and sand treatments, at 0.41 (SE = 0.06) and 0.42 (SE = 0.07), respectively. Subsequent field-tethering experiments conducted in the Lynnhaven River sub-estuary of the lower Chesapeake Bay further illustrated the effect of habitat on the survival of juvenile bay scallops (<30 mm SH); survival after 48 h differed significantly by habitat and location, but not size, and there were no interactions. Proportional survival was significantly higher in Gracilaria spp. treatment (0.60, SE = 0.07) as compared to other habitats, and it was higher at Alanton's Cove (0.60, SE = 0.10) compared to other locations. Overall, scallop survival was low; however, transplanting scallops in structured substrates with protection against predation, such as oyster shell and Gracilaria spp., will likely increase the success of restoration efforts. (C) 2014 Elsevier B.V. All rights reserved.","2014-11","3/25/19 20:55","3/25/19 20:55",NA,"100-108",NA,"","460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000341473400012",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","IIAB954H","journalArticle",2014,"Fodrie, F. Joel; Rodriguez, Antonio B.; Baillie, Christopher J.; Brodeur, Michelle C.; Coleman, Sara E.; Gittman, Rachel K.; Keller, Danielle A.; Kenworthy, Matthew D.; Poray, Abigail K.; Ridge, Justin T.; Theuerkauf, Ethan J.; Lindquist, Niels L.","Classic paradigms in a novel environment: inserting food web and productivity lessons from rocky shores and saltmarshes into biogenic reef restoration","Journal of Applied Ecology","","0021-8901","10.1111/1365-2664.12276",NA,"1. Gradients in competition and predation that regulate communities should guide biogenic habitat restoration, while restoration ecology provides opportunities to address fundamental questions regarding food web dynamics via large-scale field manipulations. 2. We restored oyster reefs across an aerial exposure gradient (shallow-subtidal-to-mid-intertidal) to explore how vertical gradients in natural settlement, growth and interspecific interactions affected the trajectory of man-made shellfish reefs. 3. We recorded nearly an order-of-magnitude higher oyster settlement on the deepest (subtidal) reefs, but within a year abundance patterns reversed, and oyster densities were ultimately highest on the shallowest (intertidal) reefs by over an order-of-magnitude. 4. This reversal was due to (i) significantly elevated survivorship on intertidal reefs and (ii) larger surviving oysters on intertidal reefs. These patterns are likely to have developed from greater levels of biofouling and predator abundance (e.g. stone crabs, gastropods) on deeper reefs where aerial exposure was <5% of the monthly tidal cycle. 5. Synthesis and applications. The success of restoration initiatives involving habitat-forming species can be enhanced by accounting for the biotic interactions that regulate population fitness. In littoral systems, vertical gradients in predation, competition and disturbance can be exploited to guide restoration of vegetated (e.g. mangrove, seagrass) or biogenic reef habitats. In particular, our results demonstrate that paradigms of vertical zonation learned from the rocky intertidal and saltmarshes also describe the fate of restored shellfish reefs. As with rocky shores, the lower vertical limit of adult oyster distribution in our study system was most likely driven by predatory and competitive (i.e. smothering) interactions, with a threshold depth at c. 5% daily aerial exposure. Below this depth, experimentally restored reefs failed completely. As with Spartina saltmarsh, accumulation of oyster biomass was greatest at an intermediate vertical position relative to mean sea level (i.e. mid-to-low intertidal). Our developing model proscribes a vertical 'hot spot' for restoration efforts to maximize biogenic reef fitness and production.","2014-10","3/25/19 20:55","3/25/19 20:55",NA,"1314-1325",NA,"5","51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000342851300021",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","RWLKUV25","journalArticle",2014,"Ravit, Beth; Cooper, Keith; Buckley, Brian; Comi, Meredith; McCandlish, Elizabeth","Improving Management Support Tools for Reintroducing Bivalve Species (Eastern Oyster [Crassostrea virginica Gmelin]) in Urban Estuaries","Integrated Environmental Assessment and Management","","1551-3777","10.1002/ieam.1553",NA,"Successful reintroduction of ecologically extinct bivalve species into anthropogenically impaired urban estuaries is problematic when employing existing management tools used in estuaries where bivalves are present (GIS-based restoration models, expanding existing shellfish beds, placement of shell substrate, physical oceanographic parameters). A significant management challenge is appropriate site selection. We are proposing the inclusion of a biological parameter (evaluation of tissue histopathology) in an inexpensive and rapid site selection model to inform management decision making and identify sites with the greatest potential for reintroduction success. Use of biological biomarkers is not a new concept, but it is important that they be included in a multitiered management approach to bivalve reintroduction. This Case Study tested adult Eastern Oysters (Crassostrea virginica Gmelin) from locations that supported comparable short-term survival rates by evaluating growth and tissue health and/or disease. Biomarkers indicated oyster tissues at one site were normal, the female:male sex ratio was 50:50, and female oysters were in spawning condition. Conversely, oyster tissues at the second site exhibited multiple abnormalities, samples were 100% male, and the incidence of disease was high. Using the biomarker tool, we evaluated 4 additional sites where oysters exhibited short-term (1 year) survival. At 2 locations, we observed chronic health impacts that would preclude reintroduction, including samples from one site where a wild population was surviving. We also analyzed tissue and shell heavy metal contents. Soft tissue metal concentrations in Meadowlands samples were at the high range of scientific literature values, averaging 1.1% of total body weight, whereas tissue metal concentrations at the Keyport site were within acceptable ranges. Although initial survival and growth rates at both locations were comparable, site-specific urban stressors reduced oyster fitness at 1 of the 2 locations. We are proposing an Estuarine Reintroduction Site Selection Model, which includes a biological in situ parameter, to increase the probability of successfully managing a sustainable oyster reintroduction before commencing expensive large-scale restoration activities. Integr Environ Assess Manag 2014;10:555-565. (c) 2014 SETAC Key Points <list list-type=""bulleted""> <list-item id=""ieam1553-li-1015"">Existing physiochemical bivalve restoration management tools are inadequate in urban estuaries where original native populations are ""ecologically extinct."" <list-item id=""ieam1553-li-1016"">Addition of an in situ biological evaluation parameter can aide management decision making when selecting potentially successful bivalve reintroduction sites in urban estuaries. <list-item id=""ieam1553-li-1017"">The Estuarine Reintroduction Site Selection Model, which includes an in situ biological evaluation parameter, can be used to rank reintroduction site suitability. <list-item id=""ieam1553-li-1018"">Use of the Estuarine Reintroduction Site Selection Model can reduce costs associated with inappropriate bivalve reintroduction site selection.","2014-10","3/25/19 20:55","3/25/19 20:55",NA,"555-565",NA,"4","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000342616200012",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","AA2RYZW2","journalArticle",2014,"Soniat, Thomas M.; Cooper, Nathan; Powell, Eric N.; Klinck, John M.; Abdelguerfi, Mahdi; Tu, Shengru; Mann, Roger; Banks, Patrick D.","ESTIMATING SUSTAINABLE HARVESTS OF EASTERN OYSTERS, CRASSOSTREA VIRGINICA","Journal of Shellfish Research","","0730-8000","10.2983/035.033.0207",NA,"Sustainability of a fishery is traditionally and typically considered achieved if the exploited population does not decline in numbers or biomass over time as a result of fishing relative to biological reference point goals. Oysters, however, exhibit atypical population dynamics compared with many other commercial species. The population dynamics often display extreme natural interannual variation in numbers and biomass, and oysters create their own habitat-the reef itself. With the worldwide decline of oyster reef habitat and the oyster fisheries dependent thereon, the maintenance of shell has received renewed attention as essential to population sustainability. We apply a shell budget model to estimate the sustainable catch of oysters on public oyster grounds in Louisiana using no net shell loss as a sustainability reference point. Oyster density and size are obtained from an annual stock assessment. The model simulates oyster growth and mortality, and natural shell loss. Shell mass is increased when oysters die in place, and is diminished when oysters are removed by fishing. The shell budget model has practical applications, such as identifying areas for closure, determining total allowable catch, managing shell planting and reef restoration, and achieving product certification for sustainability. The determination of sustainable yield by shell budget modeling should be broadly applicable to the eastern oyster across its entire range.","2014-09","3/25/19 20:55","3/25/19 20:55",NA,"381-394",NA,"2","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000342693800006",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","52GAN7MT","journalArticle",2014,"Swannack, Todd M.; Reif, Molly; Soniat, Thomas M.","A ROBUST, SPATIALLY EXPLICIT MODEL FOR IDENTIFYING OYSTER RESTORATION SITES: CASE STUDIES ON THE ATLANTIC AND GULF COASTS","Journal of Shellfish Research","","0730-8000","10.2983/035.033.0208",NA,"The eastern oyster (Crassostrea virginica) is a reef-forming organism commonly found in estuaries throughout the Atlantic and Gulf coasts of North America. Eastern oyster reefs provide several ecosystem services, including water filtration, habitat diversity, and storm surge protection, among others. Oyster abundance has declined precipitously during the past century along the Atlantic and Gulf coasts as a result of overfishing, disease and predation, and large-scale human-mediated events. Given the importance of oysters, both ecologically and economically, there have been significant efforts during the past 20 y to reestablish and/or restore oysters to historical levels. Successful reef restoration depends on choosing sites that optimize survival, which requires an understanding of the environmental factors that influence the life stage of an oyster. For most restoration projects, time and budget constraints prevent long-term field studies; therefore, modeling is often used to determine the best locations for restoration. In this study, we developed a spatially explicit, flexible, 4-parameter habitat suitability index model that can be used to determine locations suitable for restoration of eastern oyster reefs throughout the western Atlantic and Gulf coasts. The model captures the minimum environmental parameters required for successful restoration suitability and was applied in 2 studies: (1) Chesapeake Bay, a data rich environment, and (2) northern Gulf of Mexico (western Mississippi Sound), a data poor environment. It illustrates the implications of using data of varying quality when applying the model for identifying restoration potential. In both locations, the model was most sensitive to the presence of appropriate substrate, but not as sensitive to salinity values. This model provides a scientifically based support tool for natural resource managers and project planners, and local conditions may require further consideration.","2014-09","3/25/19 20:55","3/25/19 20:55",NA,"395-408",NA,"2","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000342693800007",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","Y3FN7MM2","journalArticle",2014,"Volety, Aswani K.; Haynes, Lesli; Goodman, Patricia; Gorman, Patricia","Ecological condition and value of oyster reefs of the Southwest Florida shelf ecosystem","Ecological Indicators","","1470-160X","10.1016/j.ecolind.2014.03.012",NA,"The eastern oyster Crassostrea virginica is prolific and their reefs are dominant features along the estuaries and coastal areas in the Gulf of Mexico including those along the Southwest Florida coast. This paper examines the ecological and indirect economic value of oysters and the ecosystem services they provide. Drivers of change in reefs as well as various factors (pressures) that affect oyster reefs are examined. Using the monitoring data from on-going studies, this study examined various metrics of oyster health, reproduction and survival to develop an index to create an overall state of oyster reefs in the Southwest Florida estuaries. Based on existing data, oyster reefs in Southwest Florida estuaries are at ""caution"", but stable. Restoration of a more natural freshwater inflow, minimizing nutrient and contaminant input as well as decreased sedimentation will enable oyster reefs to expand and thrive. (C) 2014 Elsevier Ltd. All rights reserved.","2014-09","3/25/19 20:55","3/25/19 20:55",NA,"108-119",NA,"","44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000338608300012",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","VS954DBM","journalArticle",2014,"Patterson, Heather K.; Boettcher, Anne; Carmichael, Ruth H.","Biomarkers of Dissolved Oxygen Stress in Oysters: A Tool for Restoration and Management Efforts","Plos One","","1932-6203","10.1371/journal.pone.0104440",NA,"The frequency and intensity of anoxic and hypoxic events are increasing worldwide, creating stress on the organisms that inhabit affected waters. To understand the effects of low dissolved oxygen stress on oysters, hatchery-reared oysters were placed in cages and deployed along with continuously recording environmental data sondes at a reef site in Mobile Bay, AL that typically experiences low oxygen conditions. To detect and measure sublethal stress, we measured growth and survival of oysters as well as expression of three biomarkers, heat shock protein 70 (HSP70), hypoxia inducible factor (HIF) and phospho-p38 MAP kinase, in tissues from juvenile and adult oysters. Survival rates were high for both juvenile and adult oysters. Expression levels of each of the 3 isoforms of HSP 70 were negatively correlated to dissolved oxygen (DO) concentrations, suggesting that HSP 70 is useful to quantify sublethal effects of DO stress. Results for HIF and phospho-p38 MAP kinase were inconclusive. Test deployments of oysters to assess expression of HSP 70 relative to environmental conditions will be useful, in addition to measuring abiotic factors, to identify appropriate sites for restoration, particularly to capture negative effects of habitat quality on biota before lethal impacts are incurred.","8/12/14","3/25/19 20:55","3/25/19 20:55",NA,"e104440",NA,"8","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000341230400050",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","RQKVAJG6","journalArticle",2014,"Gedan, Keryn B.; Kellogg, Lisa; Breitburg, Denise L.","Accounting for Multiple Foundation Species in Oyster Reef Restoration Benefits","Restoration Ecology","","1061-2971","10.1111/rec.12107",NA,"Many coastal habitat restoration projects are focused on restoring the population of a single foundation species to recover an entire ecological community. Estimates of the ecosystem services provided by the restoration project are used to justify, prioritize, and evaluate such projects. However, estimates of ecosystem services provided by a single species may vastly under-represent true provisioning, as we demonstrate here with an example of oyster reefs, often restored to improve estuarine water quality. In the brackish Chesapeake Bay, the hooked mussel Ischadium recurvum can have greater abundance and biomass than the focal restoration species, the eastern oyster Crassostrea virginica. We measured the temperature-dependent phytoplankton clearance rates of both bivalves and their filtration efficiency on three size classes of phytoplankton to parameterize an annual model of oyster reef filtration, with and without hooked mussels, for monitored oyster reefs and restoration scenarios in the eastern Chesapeake Bay. The inclusion of filtration by hooked mussels increased the filtration capacity of the habitat greater than 2-fold. Hooked mussels were also twice as effective as oysters at filtering picoplankton (1.5-3 mu m), indicating that they fill a distinct ecological niche by controlling phytoplankton in this size class, which makes up a significant proportion of the phytoplankton load in summer. When mussel and oyster filtration are accounted for in this, albeit simplistic, model, restoration of oyster reefs in a tributary scale restoration is predicted to control 100% of phytoplankton during the summer months.","2014-07","3/25/19 20:55","3/25/19 20:55",NA,"517-524",NA,"4","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000339662400012",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","6FWWKMV3","journalArticle",2014,"Johnson, Keith D.; Smee, Delbert L.","Predators influence the tidal distribution of oysters (Crassostrea virginica)","Marine Biology","","0025-3162","10.1007/s00227-014-2440-8",NA,"Biotic and abiotic conditions can separately and synergistically influence the abundance and distribution of species and create vertical zonation patterns in marine systems. In Corpus Christi Bay, TX, USA, eastern oysters (Crassostrea virginica) are limited to intertidal habitats, while in adjacent estuaries, oysters not only grow subtidally, but thrive in these areas to the extent they are a viable commercial fishery. The purpose of this study was to assess how predators and abiotic conditions affect oyster mortality and growth at different tidal elevations. Anecdotal evidence suggests that abiotic conditions, primarily hypoxia and salinity, as well as oyster disease, limits oysters to intertidal areas. Yet, in Corpus Christi Bay, oysters are absent from subtidal areas where hypoxia is not known to occur. Infection by Perkinsus marinus (Dermo) is common in the study area, but previous work suggests that infection rates do not increase when oysters are transplanted subtidally. We investigated oyster tidal distributions by transplanting newly settled oysters into intertidal and subtidal areas. Predation on oysters was significantly greater in subtidal as compared to intertidal habitats. When protected from predators using cages, oyster survival significantly increased. Further, oysters in subtidal areas allocated significantly more resources to shell growth than did those in intertidal areas, and oysters are known to grow heavier shells in response to predators. Oyster settlement was not statistically different between inter and subtidal areas, and abiotic conditions measured during the study did not exceed known tolerance limits for oysters. Previous studies have shown that abiotic conditions influence oyster mortality and the success of restored oyster reefs. Our findings indicate that predators can also affect oyster distribution, and their effects should be evaluated when developing plans for oyster management and restoration.","2014-07","3/25/19 20:55","3/25/19 20:55",NA,"1557-1564",NA,"7","161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000338285300008",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","AV43Y4VF","journalArticle",2014,"Drexler, Michael; Parker, Melanie L.; Geiger, Stephen P.; Arnold, William S.; Hallock, Pamela","Biological Assessment of Eastern Oysters (Crassostrea virginica) Inhabiting Reef, Mangrove, Seawall, and Restoration Substrates","Estuaries and Coasts","","1559-2723","10.1007/s12237-013-9727-8",NA,"The eastern oyster, Crassostrea virginica, plays an essential functional role in many estuarine ecosystems on the east and Gulf coasts of the USA. Oysters form biogenic reefs but also live on alternative intertidal substrates such as artificial surfaces and mangrove prop roots. The hypothesis tested in this study was that non-reef-dwelling oysters (i.e., those inhabiting mangrove, seawall, or restoration substrates) were similar to their reef-dwelling counterparts based upon a suite of biological parameters. The study was carried out at six sites in three zones in Tampa Bay on the west coast of Florida using monthly samples collected from October 2008-September 2009. The timing of gametogenesis and spawning, fecundity, and juvenile recruitment were the same for oysters in all four habitats. Oyster size (measured as shell height), density, and Perkinsus marinus infection intensity and prevalence varied among habitats. This study indicates that oysters on mangroves, seawalls, and oyster restoration substrates contribute larvae, habitats for other species, and likely other ecosystem benefits similar to those of intertidal oyster reefs in Tampa Bay. Oysters from alternative intertidal substrates should be included in any system wide studies of oyster abundance, clearance rates, and the provision of alternate habitats, especially in highly developed estuaries.","2014-07","3/25/19 20:55","3/25/19 20:55",NA,"962-972",NA,"4","37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000337030300013",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","ZI5EXXIQ","journalArticle",2014,"Dunn, Robert P.; Eggleston, David B.; Lindquist, Niels","EFFECTS OF SUBSTRATE TYPE ON DEMOGRAPHIC RATES OF EASTERN OYSTER (CRASSOSTREA VIRGINICA)","Journal of Shellfish Research","","0730-8000","10.2983/035.033.0117",NA,"Several restored oyster (Crassostrea virginica Gmelin) reefs in Pamlico Sound, North Carolina, have experienced recent population crashes, potentially caused in part by clionid boring sponge infestation of the marl rock (a calcium carbonate-mud composite material) commonly used as a reef substrate and of the shells of oysters that colonize the marl reef foundation. The composition and porosity of marl may make it vulnerable to infestation by carbonate bioeroders, particularly clionid sponges. The objective of this study was to quantify the effects of carbonate (CaCO3; oyster shell, marl) versus noncarbonate (non-CaCO3; granite, concrete) reef-building substrates on C. virginica demographic rates, including oyster density and oyster growth, on experimental reefs constructed along the salinity gradients of two estuaries in coastal North Carolina. There were no differences in oyster density among substrate types through the first 6 mo of reef sampling, although at 12 mo after reef construction, differences in density among substrates had emerged. Sites in high-salinity areas had much greater oyster recruitment than up-estuary, lower salinity locations. Early-life growth (<6 mo) of oysters was assessed for recruits to experimental reefs, with few differences seen in oyster mean valve length or growth rate on different substrate types. These results support consideration of non-CaCO3 materials, particularly concrete, for future oyster reef restoration, especially in high-salinity areas where the boring sponge Cliona is abundant, because both oyster density and growth were similar on oyster shell and concrete substrates as long as 1 y after reef construction.","2014-04","3/25/19 20:55","3/25/19 20:55",NA,"177-185",NA,"1","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000342693300017",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
