"","Key","Item.Type","Publication.Year","Author","Title","Publication.Title","ISBN","ISSN","DOI","Url","Abstract.Note","Date","Date.Added","Date.Modified","Access.Date","Pages","Num.Pages","Issue","Volume","Number.Of.Volumes","Journal.Abbreviation","Short.Title","Series","Series.Number","Series.Text","Series.Title","Publisher","Place","Language","Rights","Type","Archive","Archive.Location","Library.Catalog","Call.Number","Extra","Notes","File.Attachments","Link.Attachments","Manual.Tags","Automatic.Tags","Editor","Series.Editor","Translator","Contributor","Attorney.Agent","Book.Author","Cast.Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed.Author","Scriptwriter","Words.By","Guest","Number","Edition","Running.Time","Scale","Medium","Artwork.Size","Filing.Date","Application.Number","Assignee","Issuing.Authority","Country","Meeting.Name","Conference.Name","Court","References","Reporter","Legal.Status","Priority.Numbers","Programming.Language","Version","System","Code","Code.Number","Section","Session","Committee","History","Legislative.Body"
"25","D3FXNCXM","bookSection",2018,"Kusnerik, Kristopher M.; Lockwood, Rowan; Grant, Amanda N.","Using the Fossil Record to Establish a Baseline and Recommendations for Oyster Mitigation in the Mid-Atlantic US","Marine Conservation Paleobiology","978-3-319-73795-9 978-3-319-73793-5","","",NA,"Eastern oyster populations throughout the Mid-Atlantic region of the USA have been in decline for centuries due to overharvesting, disease, increased sediment pollution, and habitat destruction. By studying Pleistocene fossil oyster assemblages, it is possible to reconstruct baseline conditions and develop recommendations for oyster mitigation. Fossil assemblages were studied from five Pleistocene sites located in Maryland, Virginia, and North Carolina. Reconstructions of paleosalinity and temperature were used to identify modern and colonial sites with similar environmental parameters for comparison. Shell height and life span in Chesapeake Bay oysters declined significantly from the Pleistocene to today, at the same time that ontogenetic growth rates have increased. This pattern is driven by age truncation, in which both harvesting and disease preferentially remove the larger, reproductively more active and primarily female members of the population. By contrast, Pleistocene oysters from North Carolina did not differ significantly, in shell height, life span, or growth rates, from modern oysters. Although oyster management in the Mid-Atlantic States has focused historically on protecting and supplementing early life stages, this study recommends three potential management solutions to the age truncation revealed by comparison with Pleistocene oysters. Possible solutions include (1) implementation of a maximum size or slot limit on the fishery, (2) establishment of marine protected areas (MPA), or (3) significant lowering of exploitation rates.","2018","3/25/19 20:55","3/25/19 20:55",NA,"75-103",NA,"","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000457300800006",NA,NA,NA,NA,NA,"Tyler, C. L.; Schneider, C. L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","KY7ZZQCE","journalArticle",2018,"Ben-Horin, Tal; Burge, Colleen A.; Bushek, David; Groner, Maya L.; Proestou, Dina A.; Huey, Lauren; Bidegain, Gorka; Carnegie, Ryan B.","Intensive oyster aquaculture can reduce disease impacts on sympatric wild oysters","Aquaculture Environment Interactions","","1869-215X","10.3354/aei00290",NA,"Risks associated with disease spread from fish and shellfish farming have plagued the growth and public perception of aquaculture worldwide. However, by processing nutrients and organic material from the water column, the culture of many suspension-feeding bivalves has been proposed as a novel solution toward mitigating problems facing coastal water quality, including the removal of disease-causing parasites. Here we developed and simulated an epidemiological model describing sympatric oyster Crassostrea virginica populations in aquaculture and the wild impacted by the protozoan parasite Perkinsus marinus. Our model captured the indirect interaction between wild and cultured populations that occurs through sharing water-borne P. marinus transmission stages, and we hypothesized that oyster aquaculture can enhance wild oyster populations through reduced parasitism as long as cultured oysters are harvested prior to spreading disease. We found that the density of oysters in aquaculture, which is commonly thought to lead to the spread of disease through farms and out to nearby populations in the wild, has only indirect effects on P. marinus transmission through its interaction with the rate of aquaculture harvests. Sufficient aquaculture harvest, which varies with the susceptibility of farmed oysters to P. marinus infection and their lifespan once infected, reduces disease by diluting parasites in the environment. Our modeling results offer new insights toward the broader epidemiological implications of oyster aquaculture and effective disease management.","2018","3/25/19 20:55","3/25/19 20:55",NA,"557-567",NA,"","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000454301700004",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","7JCB74I9","bookSection",2018,"Vaughn, Caryn C.; Hoellein, Timothy J.","Bivalve Impacts in Freshwater and Marine Ecosystems","Annual Review of Ecology, Evolution, and Systematics, Vol 49","978-0-8243-1449-1","","",NA,"Bivalve molluscs are abundant in marine and freshwater ecosystems and perform important ecological functions. Bivalves have epifaunal or infaunal lifestyles but are largely filter feeders that couple the water column and benthos. Bivalve ecology is a large field of study, but few comparisons among aquatic ecosystems or lifestyles have been conducted. Bivalves impact nutrient cycling, create and modify habitat, and affect food webs directly (i.e., prey) and indirectly (i.e., movement of nutrients and energy). Materials accumulated in soft tissue and shells are used as environmental monitors. Freshwater mussel and oyster aggregations in rivers and estuaries are hot spots for biodiversity and biogeochemical transformations. Historically, human use includes food, tools, currency, and ornamentation. Bivalves provide direct benefits to modern cultures as food, building materials, and jewelry and provide indirect benefits by stabilizing shorelines and mitigating nutrient pollution. Research on bivalve-mediated ecological processes is diverse, and future synthesis will require collaboration across conventional disciplinary boundaries.","2018","3/25/19 20:55","3/25/19 20:55",NA,"183-208",NA,"","49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000450612900009",NA,NA,NA,NA,NA,"Futuyma, D. J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","BHFXW6DD","journalArticle",2018,"Dodd, Luke F.; Caracappa, Joseph C.; Fegley, Stephen R.; Grabowski, Jonathan H.; Piehler, Michael F.","Threat of Predation Does Not Affect Crassostrea virginica Filtration","Estuaries and Coasts","","1559-2723","10.1007/s12237-017-0269-3",NA,"Biotic interactions can structure ecological communities and influence ecosystem functioning. As ecosystem engineers and filter feeders, bivalves often have disproportionately large effects on ecosystem functioning. They also utilize numerous morphological and behavioral responses to reduce predation, which can include changes in their filtration rates. To test the response of Crassostrea virginica filtration rates to the presence of predators, juvenile and adult oysters were separately exposed to varying types of predation risk from Callinectes sapidus and Panopeus herbstii in outdoor mesocosms. Water column chlorophyll a concentrations and crab behavior were measured over the duration of the experiment. Predation risk had no effect on oyster reef drawdown of chlorophyll a, which suggests that this important ecosystem function of oyster reefs is not mediated by behaviorally induced predator effects. Therefore, efforts to model how oyster predators influence filtration rates and associated ecosystem services should focus primarily on the factors that influence oyster mortality rather than predator effects on oyster behavior.","2018-01","3/25/19 20:55","3/25/19 20:55",NA,"293-298",NA,"1","41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000418591000021",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","HM733DXG","journalArticle",2017,"Lowe, Michael R.; Sehlinger, Troy; Soniat, Thomas M.; La Peyre, Megan K.","INTERACTIVE EFFECTS OF WATER TEMPERATURE AND SALINITY ON GROWTH AND MORTALITY OF EASTERN OYSTERS, CRASSOSTREA VIRGINICA: A META-ANALYSIS USING 40 YEARS OF MONITORING DATA","Journal of Shellfish Research","","0730-8000","10.2983/035.036.0318",NA,"Despite nearly a century of exploitation and scientific study, predicting growth and mortality rates of the eastern oyster (Crassostrea virginica) as a means to inform local harvest and management activities remains difficult. Ensuring that models reflect local population responses to varying salinity and temperature combinations requires locally appropriate models. Using long-term (1988 to 2015) monitoring data from Louisiana's public oyster reefs, we develop regionally specific models of temperature-and salinity-driven mortality (sack oysters only) and growth for spat (<= 25 mm), seed (25-75 mm), and sack (>75 mm) oyster size classes. The results demonstrate that the optimal combination of temperature and salinity where Louisiana oysters experience reduced mortality and fast growth rates is skewed toward lower salinities and higher water temperatures than previous models have suggested. Outside of that optimal range, oysters are commonly exposed to combinations of temperature and salinity that are correlated with highmortality and reduced growth. How these combinations affect growth, and to a lesser degree mortality, appears to be size class dependent. Given current climate predictions for the region and ongoing large-scale restoration activities in coastal Louisiana, the growth and mortality models are a critical step toward ensuring sustainable oyster reefs for long-term harvest and continued delivery of the ecological services in a changing environment.","2017-12","3/25/19 20:55","3/25/19 20:55",NA,"683-697",NA,"3","36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000419555700018",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","WVW88C9U","journalArticle",2017,"Ridge, Justin T.; Rodriguez, Antonio B.; Fodrie, F. Joel","Evidence of exceptional oyster-reef resilience to fluctuations in sea level","Ecology and Evolution","","2045-7758","10.1002/ece3.3473",NA,"Ecosystems at the land-sea interface are vulnerable to rising sea level. Intertidal habitats must maintain their surface elevations with respect to sea level to persist via vertical growth or landward retreat, but projected rates of sea-level rise may exceed the accretion rates of many biogenic habitats. While considerable attention is focused on climate change over centennial timescales, relative sea level also fluctuates dramatically (10-30cm) over month-to-year timescales due to interacting oceanic and atmospheric processes. To assess the response of oyster-reef (Crassostrea virginica) growth to interannual variations in mean sea level (MSL) and improve long-term forecasts of reef response to rising seas, we monitored the morphology of constructed and natural intertidal reefs over 5years using terrestrial lidar. Timing of reef scans created distinct periods of high and low relative water level for decade-old reefs (n=3) constructed in 1997 and 2000, young reefs (n=11) constructed in 2011 and one natural reef (approximately 100years old). Changes in surface elevation were related to MSL trends. Decade-old reefs achieved 2cm/year growth, which occurred along higher elevations when MSL increased. Young reefs experienced peak growth (6.7cm/year) at a lower elevation that coincided with a drop in MSL. The natural reef exhibited considerable loss during the low MSL of the first time step but grew substantially during higher MSL through the second time step, with growth peaking (4.3cm/year) at MSL, reoccupying the elevations previously lost. Oyster reefs appear to be in dynamic equilibrium with short-term (month-to-year) fluctuations in sea level, evidencing notable resilience to future changes to sea level that surpasses other coastal biogenic habitat types. These growth patterns support the presence of a previously defined optimal growth zone that shifts correspondingly with changes in MSL, which can help guide oyster-reef conservation and restoration.","2017-12","3/25/19 20:55","3/25/19 20:55",NA,"10409-10420",NA,"23","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000417754100045",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","4RXGKUWQ","journalArticle",2017,"Colden, Allison M.; Latour, Robert J.; Lipcius, Romuald N.","Reef height drives threshold dynamics of restored oyster reefs","Marine Ecology Progress Series","","0171-8630","10.3354/meps12362",NA,"Nonlinear threshold responses to biotic or abiotic forcing may produce multiple population trajectories dependent upon initial conditions, which can reinforce population recovery or drive local ex tinction, yet experimental tests of this phenomenon are lacking in marine ecosystems. In field experiments at 4 sites in 2 tributaries of lower Chesapeake Bay, we examined demographic responses (density and survival) of eastern oyster Crassostrea virginica populations to reef height and associated gradients in sediment deposition and habitat complexity. After 2 yr, oyster reefs exhibited diverging trajectories to ward either degradation or persistence, dependent upon initial reef height. Reefs higher than 0.3 m supported greater oyster density, survival, and reef complexity, whereas sediment deposition was reduced. Reefs lower than 0.3 m experienced heavy sediment deposition and were eventually buried. These observations (1) provide experimental evidence for threshold dynamics in marine species, (2) suggest that the collapse of oyster populations was largely due to anthropo genic habitat degradation that eliminated positive feed backs and which may have created an alternative reef trajectory towards local extinction, and (3) indicate an avenue by which oyster restoration is achievable.","11/6/17","3/25/19 20:55","3/25/19 20:55",NA,"13-Jan",NA,"","582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000414581400001",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","NRU43NNW","journalArticle",2017,"Schmidt, Victor; Gomez-Chiarri, Marta; Roy, Chelsea; Smith, Katherine; Amaral-Zettler, Linda","Subtle Microbiome Manipulation Using Probiotics Reduces Antibiotic-Associated Mortality in Fish","Msystems","","2379-5077","10.1128/mSystems.00133-17",NA,"Prophylactic antibiotics in the aquaculture and ornamental fish industry are intended to prevent the negative impacts of disease outbreaks. Research in mice and humans suggests that antibiotics may disturb microbiome communities and decrease microbiome-mediated disease resistance, also known as ""colonization resistance."" If antibiotics impact fish as they do mice and humans, prophylactic administrations on aquaculture farms may increase downstream disease susceptibility in target hosts, despite short-term pathogen control benefits. We tested the effects of antibiotics on mortality after a pathogen challenge in the Poecilia sphenops black molly and subsequently tested if probiotic inoculations could reverse any antibiotic-induced losses of disease resistance. We found that antibiotic treatment significantly increased fish mortality. We further found that our two candidate probiotic bacterial species, Phaeobacter inhibens S4Sm and Bacillus pumilus RI06-95Sm, were able to colonize black molly microbiomes and reverse the negative impacts of antibiotics. Despite the positive impact on survival, probiotic treatment did not influence overall microbiome community structure or diversity. Our results suggest that subtle manipulations of microbiome composition can have dramatic impacts on host phenotype. The results of this study have implications for how antibiotic-treated microbiomes can be restored and suggest that small-scale additions may be as effective as wholesale transplants. IMPORTANCE Prophylactic antibiotics are widespread in the aquaculture industry and are used where vaccination is impossible or overly expensive. If antibiotics impact fish as they do mice and humans, prophylactic administrations in aquaculture and ornamental fish farms may increase downstream disease susceptibility in target hosts, despite short-term pathogen control benefits. Recent research has suggested that their use exacerbates bacterial outbreaks by creating sterile, nutrient-rich environments for invading pathogens to colonize and could help to explain rising economic costs of bacterial outbreaks in aquaculture. Our findings suggest a long-term cost of prophylactic antibiotic use and demonstrate a probiotic-based solution that does not rely on full microbiome community transplantation.","2017-12","3/25/19 20:55","3/25/19 20:55",NA,"UNSP e00133-17",NA,"6","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000418709100012",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","JIU27J2U","journalArticle",2017,"Speights, Cori J.; McCoy, Michael W.","Range expansion of a fouling species indirectly impacts local species interactions","Peerj","","2167-8359","10.7717/peerj.3911",NA,"We investigated how recent changes in the distribution and abundance of a fouling organism affected the strength of interactions between a commercially irnportant foundation species and a common predator. Increases in the abundance of boring sponges that bioerode the calcified shells of oysters and other shelled organisrns have been attributed to increased salinization of estuarine ecosystems. We tested the hypothesis that fouling by boring sponges will change the interaction strength between oysters and a common predator (stone crabs). We generated five oyster density treatments crossed with two sponge treatments (sponge and no sponge). We contrasted the interaction strength between stone crabs and fouled and non-fouled oysters by comparing the parameters of fitted functional response curves based on Rogers random predation model. We found that fouled oysters suffered higher predation from stone crabs, and that the increased predation risk stemmed from a reduction in the handling time needed to consume the fouled oysters. These findings highlight the importance of understanding the effects of abiotic changes on both the composition of ecological communities, and on the strengths of direct and indirect interactions among species. Global climate change is altering local ecosystems in complex ways, and the success of restoration, management, and mitigation strategies for important species requires a better appreciation for how these effects cascade through ecosystems.","10/19/17","3/25/19 20:55","3/25/19 20:55",NA,"e3911",NA,"","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000413260600003",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","FVCM9IBU","journalArticle",2017,"Hanke, Marc H.; Posey, Martin H.; Alphin, Troy D.","The effects of intertidal oyster reef habitat characteristics on faunal utilization","Marine Ecology Progress Series","","0171-8630","10.3354/meps12261",NA,"The presence, abundance, and distribution of organisms within a landscape are highly dependent on the composition, quality, and configuration of habitat patches. Intertidal oyster Crassostrea virginica reefs provide a structured habitat for many organisms; however, declining oyster populations have induced reef fragmentation and loss. Over 2 years (2011-2012), we evaluated naturally occurring fringing and patch intertidal oyster reefs in southeastern North Carolina, USA, to determine how varied reef type, size, and distance from edge to interior influenced the associated benthic macrofauna and mobile nekton. In addition, the effects of size and edge vs. interior were examined on constructed intertidal reefs at 2 different locations. On the natural reefs, species richness of benthic macrofauna and mobile nekton were significantly increased on fringing reefs. Benthic macrofauna richness significantly decreased on large natural reefs, whereas mobile nekton richness significantly increased off of large reefs. Further, associated benthic macrofauna richness significantly decreased along the reef edge, whereas mobile nekton diversity increased along the reef/open bottom interface. Species richness and densities for benthic macrofauna increased with created reef size, while there was greater species richness and diversity and dissimilar communities for mobile nekton along constructed reef edges. Habitat specificity may influence utilization for mobile nekton, as resident organisms with limited vagility had a stronger response to habitat characteristics. Thus, utilization of intertidal oyster reefs can be highly structured by habitat characteristics on many scales, and should be considered when examining species interactions, ecosystem management, and future restoration efforts.","10/13/17","3/25/19 20:55","3/25/19 20:55",NA,"57-70",NA,"","581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000414582700005",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","P9WSBNYV","journalArticle",2017,"Heare, Jake E.; Blake, Brady; Davis, Jonathan P.; Vadopalas, Brent; Roberts, Steven B.","Evidence of Ostrea lurida Carpenter, 1864, population structure in Puget Sound, WA, USA","Marine Ecology-an Evolutionary Perspective","","0173-9565","10.1111/maec.12458",NA,"Species traits that carry adaptive advantages such as reproductive timing and stress resilience may differ among populations. Knowledge and consideration of these traits should, therefore, be integrated into conservation efforts that include long-term persistence of species. To test for adaptive differences between Olympia oyster, Ostrea lurida, populations a reciprocal transplant experiment was carried out monitoring survival, growth and reproduction using three established populations of O.lurida within Puget Sound, WA, USA. Performance differed for each population. Ostrea lurida from Dabob Bay had the highest survival at all sites but the lowest reproductive activity and growth. Oysters from Oyster Bay demonstrated the greatest proportion of brooding females at a majority of sites with moderate growth and survival. Together these data suggest the existence of O.lurida population structure within Puget Sound and provide information on how broodstock should be selected for restoration purposes.","2017-10","3/25/19 20:55","3/25/19 20:55",NA,"e12458",NA,"5","38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000413483000008",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","LTKIJIU5","journalArticle",2017,"Kim, M.; Garcia, A.; Malinowski, P.; Park, E. J.","Mercury Uptake by Eastern Oysters (Crassostrea virginica) in Oyster Restoration Project of the New York Harbor","International Journal of Environmental Science and Technology","","1735-1472","10.1007/s13762-017-1358-3",NA,"The Billion Oyster Project is a New York City-wide effort to reintroduce eastern oysters back into the New York Harbor and help improve water quality by reducing heavy metal concentrations in the environment. In particular, the bioaccumulation of mercury in oyster tissue was investigated in the New York Harbor oysters acquired from two sites. Mercury levels exceed the standard Environmental Protection Agency-recommended levels as the New York Harbor oysters exhibit mercury levels ranging from 0.36 +/- 0.05 to 0.55 +/- 0.08 mu g Hg g(-1) dry weight. In an ideal scenario, one billion of these oysters are roughly projected to capture a maximum of 110 g of mercury from the New York Harbor by 2030, assuming an average uptake of 0.55 mu g Hg g(-1) dry weight for every oyster added to the reef. In addition to the bioaccumulation of mercury within the oyster tissue, stunted physical growth of the oysters and abnormal discoloration of the tissue indicate the presence of other heavy metals. This study demonstrates the promising role that eastern oysters play in removing heavy metals, such as mercury, from their water environment and preview significant and measurable impacts on the ecosystem. [GRAPHICS] .","2017-10","3/25/19 20:55","3/25/19 20:55",NA,"2269-2276",NA,"10","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000410751800018",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","7ZMEI9KT","journalArticle",2017,"McCoy, Elizabeth; Borrett, Stuart R.; LaPeyre, Megan K.; Peterson, Bradley J.","Estimating the impact of oyster restoration scenarios on transient fish production","Restoration Ecology","","1061-2971","10.1111/rec.12498",NA,"Oyster reef restoration projects are increasing in number both to enhance oyster density and to retain valuable ecosystem services provided by oyster reefs. Although some oyster restoration projects have demonstrated success by increasing density and biomass of transient fish, it still remains a challenge to quantify the effects of oyster restoration on transient fish communities. We developed a bioenergetics model to assess the impact of selected oyster reef restoration scenarios on associated transient fish species. We used the model to analyze the impact of changes in (1) oyster population carrying capacity; (2) oyster population growth rate; and (3) diet preference of transient fish on oyster reef development and associated transient fish species. Our model results indicate that resident fish biomass is directly affected by oyster restoration and oyster biomass, and oyster restoration can have cascading impacts on transient fish biomass. Furthermore, the results highlight the importance of a favorable oyster population growth rate during early restoration years, as it can lead to rapid increases in mean oyster biomass and biomass of transient fish species. The model also revealed that a transient fish's diet solely dependent on oyster reef-derived prey could limit the biomass of transient fish species, emphasizing the importance of habitat connectivity in estuarine areas to enhance transient fish species biomass. Simple bioenergetics models can be developed to understand the dynamics of a system and make qualitative predictions of management and restoration scenarios.","2017-09","3/25/19 20:55","3/25/19 20:55",NA,"798-809",NA,"5","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000411686900016",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","GJZU2CTV","journalArticle",2017,"Rivera-Casas, Ciro; Gonzalez-Romero, Rodrigo; Garduno, Rafael A.; Cheema, Manjinder S.; Ausio, Juan; Eirin-Lopez, Jose M.","Molecular and Biochemical Methods Useful for the Epigenetic Characterization of Chromatin-Associated Proteins in Bivalve Molluscs","Frontiers in Physiology","","1664-042X","10.3389/fphys.2017.00490",NA,"Bivalve molluscs constitute a ubiquitous taxonomic group playing key functions in virtually all ecosystems, and encompassing critical commercial relevance. Along with a sessile and filter-feeding lifestyle in most cases, these characteristics make bivalves model sentinel organisms routinely used for environmental monitoring studies in aquatic habitats. The study of epigenetic mechanisms linking environmental exposure and specific physiological responses (i.e., environmental epigenetics) stands out as a very innovative monitoring strategy, given the role of epigenetic modifications in acclimatization and adaptation. Furthermore, the heritable nature of many of those modifications constitutes a very promising avenue to explore the applicability of epigenetic conditioning and selection in management and restoration strategies. Chromatin provides a framework for the study of environmental epigenetic responses. Unfortunately, chromatin and epigenetic information are very limited in most non-traditional model organisms and even completely lacking in most environmentally and ecologically relevant organisms. The present work aims to provide a comprehensive and reproducible experimental workflow for the study of bivalve chromatin. First, a series of guidelines for the molecular isolation of genes encoding chromatin-associated proteins is provided, including information on primers suitable for conventional PCR, Rapid Amplification of cDNA Ends (RACE), genome walking and quantitative PCR (qPCR) experiments. This section is followed by the description of methods specifically developed for the analysis of histone and SNBP proteins in different bivalve tissues, including protein extraction, purification, separation and immunodetection. Lastly, information about available antibodies, their specificity and performance is also provided. The tools and protocols described here complement current epigenetic analyses (usually limited to DNA methylation) by incorporating the study of structural elements modulating chromatin dynamics.","8/8/17","3/25/19 20:55","3/25/19 20:55",NA,"490",NA,"","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000407608200001",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","NNHHMNKL","journalArticle",2017,"Powers, Sean P.; Grabowski, Jonathan H.; Roman, Henry; Geggel, Amelia; Rouhani, Shahrokh; Oehrig, Jacob; Baker, Mary","Consequences of large-scale salinity alteration during the Deepwater Horizon oil spill on subtidal oyster populations","Marine Ecology Progress Series","","0171-8630","10.3354/meps12147",NA,"Response actions associated with oil spills often have significant impacts on ecological communities. During the 87 d long Deepwater Horizon oil spill, the State of Louisiana (USA) released vast quantities of Mississippi River water into 2 estuarine basins (Barataria Bay and Black Bay/Breton Sound) in response to the approach of oil. We assessed the impact on subtidal oyster populations of this novel oil spill response action using 3 independent methods: (1) comparison of fisheries-independent post-spill densities to a pre-spill temporal baseline; (2) comparison of oyster density collected during natural resource damage assessment sampling between the area of maximal freshwater impact and reference areas in the 2 basins; and (3) estimation from a dose-response model derived from an analysis of an in situ mark and recapture study conducted in 2010 to assess the relationship between salinity and oyster mortality. A substantial portion of both basins (483 km(2) of Barataria Bay and 362 km(2) of Black Bay/Breton Sound) experienced prolonged periods of very low (< 5 ppt) salinity in 2010 that lasted at least 1 mo longer than the average duration of low salinity between 2006 and 2009. The 3 approaches all indicate that dramatic losses occurred in the number of market-sized (> 75 mm) oysters as a result of a system-wide lowering of salinities, with an estimated 1.16 to 3.29 billion market-equivalent oysters lost. The efficacy of the large-scale response action of altering hydrographic conditions during the summer oyster growth period should be examined in light of the major perturbation to oyster communities.","8/3/17","3/25/19 20:55","3/25/19 20:55",NA,"175-187",NA,"","576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000407443900014",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
